Paperid,Method Originality,Method Maturity,Method Popularity,Method Application Variety,Question Novelty,Question Diversity,Question Prevalence,Innovation Score,Novelty Score,Impact Score,Interdisciplinarity Score
9158,0.8931537207815171,0.10398230088495573,0.12011173184357543,0.1,0.5409044682979585,0.1,0.11042436345481775,0.7096118299445471,0.21320653115073868,0.1,0.1
10133,0.1,0.1,0.1,0.1000000000002446,0.427295857667923,0.1,0.1030554168746879,0.24403234750462105,0.21318564797774342,0.3113712292937774,0.920426436
23424,0.992252508683434,0.10056890012642221,0.10502793296089381,0.1,0.4669254153966904,0.1,0.10017973040439342,0.7225092421441774,0.21317577107548968,0.4139617895951412,0.87350574
24576,0.9999646087298467,0.10056890012642221,0.10502793296089381,0.1,0.6940256655216218,0.1,1,0.8430748613678374,0.2131748716383108,0.2505839023573957,0.1
1872,0.9962002992325726,0.10170670037926668,0.11508379888268153,0.1847653734162305,0.5979706645011903,0.1,0.10539191213180228,0.7918216266173752,0.21315601050829663,0.3786133262408177,0.9221377240000002
5703,0.9955235428214283,0.10170670037926668,0.11508379888268153,0.1,0.5975202143192292,0.1,0.10161757363954062,0.7912430683918669,0.2131486019862706,0.21933491945505842,0.1
7068,0.9953885133668335,0.10227560050568897,0.12011173184357543,0.1,0.22043734043836596,0.1,0.11006490264603096,0.5975600739371534,0.21314613360604287,0.36046735597491464,0.1
5626,0.9936055650469182,0.10056890012642221,0.10502793296089381,0.1,0.24249337315559383,0.1,1,0.6079695009242144,0.21314590705607678,0.518215832085761,0.1
30453,0.1,0.1,0.1,0.1000000000002446,0.47968476414680483,0.4,1,0.27093160813308687,0.2131398443084763,0.1,0.796320939
30453,0.1,0.1,0.1,0.1000000000002446,0.4593968570232392,0.4,1,0.2605147874306839,0.2131398443084763,0.1,0.796320939
30453,0.1,0.1,0.1,0.1000000000002446,0.362360355257988,0.4,1,0.2106913123844732,0.2131398443084763,0.1,0.796320939
871,0.9932070333701436,0.1011378002528445,0.11005586592178772,0.2695307468324611,0.37126038074493406,0.1,0.11087368946580126,0.6738798521256931,0.2131387217026741,0.4892537402801655,0.1
26545,0.99988088099631,0.10227560050568897,0.12011173184357543,0.1,0.3766512721776963,0.1,0.10727908137793307,0.6800748613678373,0.2131364764910697,0.2505839023573957,0.1
2062,0.6877517445837942,0.10568900126422251,0.11508379888268153,0.1,0.38977057337760923,0.1,1,0.526547134935305,0.21312704930740536,0.38666318096614877,0.8455770054999999
9733,0.954020981277861,0.10398230088495573,0.13016759776536313,0.13390614936649214,0.43490059077739723,0.1,0.10700948577134298,0.6864362292051756,0.21312457754583486,0.38666318096614877,0.1
20196,0.8495744488682724,0.13185840707964602,0.14525139664804465,0.1847653734162305,0.6226016581058503,0.1,0.10359460808786819,0.7291839186691312,0.21312345494003263,0.35011444728280494,0.896440774
15878,0.758036422338299,0.19557522123893803,0.23575418994413405,0.3079672068240558,0.3614349931478501,0.1,0.10089865202196702,0.5480859519408503,0.2131187413482005,0.43070614874883584,0.1
19413,0.1,0.1,0.1,0.1000000000002446,0.3726569801568985,0.4,1,0.2159778188539741,0.21311626958662996,0.40116780471479135,0.1
19413,0.1,0.1,0.1,0.1000000000002446,0.4055893033742905,0.4,1,0.23288724584103515,0.21311626958662996,0.40116780471479135,0.1
19413,0.1,0.1,0.1,0.1000000000002446,0.4135811060667038,0.4,1,0.23699075785582258,0.21311626958662996,0.40116780471479135,0.1
30535,0.1,0.1,0.1,0.1000000000002446,0.36803861856460574,0.1,1,0.21360628465804066,0.2131102068390295,0.2505839023573957,0.1
26894,0.9685202134435308,0.1062579013906447,0.12011173184357543,0.1565102489441537,0.36313723027706146,0.1,0.10539191213180228,0.6570341959334566,0.21310976050178285,0.46576686759854197,0.1
23827,0.9995151885313637,0.1011378002528445,0.11005586592178772,0.2695307468324611,0.5712836503982545,0.24999999999999994,1,0.7798216266173752,0.21309628923215637,0.1,0.906609014
23827,0.9995151885313637,0.1011378002528445,0.11005586592178772,0.2695307468324611,0.4431064605712891,0.24999999999999994,0.10431352970544179,0.7140083179297597,0.21309628923215637,0.1,0.906609014
15454,0.1,0.1,0.1,0.1000000000002446,0.4409085780382157,0.1,0.10008986520219672,0.25102218114602587,0.21308977676596647,0.4198347505885561,0.1
6693,0.9954818583161366,0.10170670037926668,0.11508379888268153,0.1,0.5358198046684266,0.1,0.10745881178232647,0.7595415896487986,0.21308416373695543,0.17529195068502434,0.1
5910,0.9955527615771341,0.10170670037926668,0.11508379888268153,0.2695307468324611,0.5875290393829347,0.24999999999999994,0.10026959560659011,0.7861284658040666,0.2130679975371351,0.1,0.1
5910,0.9955527615771341,0.10170670037926668,0.11508379888268153,0.2695307468324611,0.47770706415176395,0.24999999999999994,0.10521218172740888,0.7297402957486137,0.2130679975371351,0.1,0.1
5368,0.1,0.1,0.1,0.1000000000002446,0.41144534349441536,0.24999999999999994,1,0.23589371534195935,0.21306709809995622,0.5227424585875549,0.1
5368,0.1,0.1,0.1,0.1000000000002446,0.3835287511348725,0.24999999999999994,1,0.22156007393715343,0.21306709809995622,0.5227424585875549,0.1
23610,0.978469748172015,0.10227560050568897,0.11508379888268153,0.1847653734162305,0.23948436379432675,0.1,1,0.598652495378928,0.21304330020948659,0.6492262282954325,0.797603685
26797,0.1,0.1,0.1,0.1000000000002446,0.6513628780841829,0.1,1,0.3590804066543438,0.213029602389894,0.2505839023573957,0.1
24654,0.1,0.1,0.1,0.1000000000002446,0.3285528808832169,0.1,0.12686969545681476,0.1933327171903882,0.21302803006550236,0.40116780471479135,0.1
26107,0.7199482941732509,0.30537294563843237,0.34134078212290503,0.43651217518090096,0.38104730546474463,0.1,0.10116824762855711,0.5385998151571165,0.21302197069924467,0.21933491945505842,0.1
20110,0.939966683559969,0.10170670037926668,0.11005586592178772,0.2695307468324611,0.4165712326765061,0.24999999999999994,0.1023364952571143,0.6698086876155268,0.2130156814016781,0.1,0.5106536461000001
20110,0.939966683559969,0.10170670037926668,0.11005586592178772,0.2695307468324611,0.3608322471380234,0.24999999999999994,0.1023364952571143,0.6411894639556377,0.2130156814016781,0.1,0.5106536461000001
24897,0.9241723006219781,0.11194690265486719,0.13519553072625695,0.15373997528972022,0.44395575523376474,0.1,1,0.6757597042513863,0.21300715027384987,0.1,0.1
16604,0.1,0.1,0.1,0.1000000000002446,0.5961328685283662,0.1,1,0.3307218114602588,0.212998842314645,0.17529195068502434,0.1
10185,0.6725875827273746,0.11365360303413395,0.13016759776536313,0.6631689508486006,0.44103949666023257,0.24999999999999994,1,0.5450859519408503,0.21299637393441723,0.602379922768732,0.8624557710999999
10185,0.6725875827273746,0.11365360303413395,0.13016759776536313,0.6631689508486006,0.5449362307786942,0.24999999999999994,1,0.5984316081330869,0.21299637393441723,0.602379922768732,0.8624557710999999
30494,0.8355230771228197,0.10568900126422251,0.11005586592178772,0.1,0.43992560207843784,0.1,1,0.6281728280961183,0.21299637393441723,0.2505839023573957,0.8071927812999999
9530,0.8204765023817617,0.16826801517067003,0.1955307262569832,0.25037174075225377,0.4516066491603852,0.1,1,0.626445471349353,0.21299322928563397,0.3113712292937774,0.1
10047,0.8202761010314304,0.10455120101137792,0.11005586592178772,0.1,0.46597521603107456,0.1,0.10350474288567149,0.6337199630314233,0.21298379872062687,0.5227424585875549,0.929503545
9684,0.8752954333655629,0.11194690265486719,0.14022346368715083,0.14478331274143355,0.4654594272375107,0.1,0.11626560159760353,0.6617051756007394,0.21295842850576557,0.45390527692584204,0.1
22600,0.1,0.1,0.1,0.1000000000002446,0.4255796730518342,0.1,0.10143784323514721,0.24315157116451014,0.21294518040476243,0.21933491945505842,0.9130090555000001
14561,0.7742991048042445,0.12048040455120093,0.12011173184357543,0.1,0.48812167942523965,0.1,0.13855217174238638,0.6214842883548983,0.21294338491174747,0.1,0.1
29305,0.9999999999999999,0.10056890012642221,0.10502793296089381,0.1,0.45199371874332434,0.1,1,0.7188207024029575,0.21294316174312414,0.6359989629784981,0.8932463694999999
500,0.9348253658459819,0.2814791403286978,0.30111731843575407,0.20744871895383066,0.4447050839662552,0.1,0.11518721917124312,0.6816146025878004,0.21293822160132586,0.2748224965977806,0.8964866098000001
27639,0.6602746262241792,0.2774968394437421,0.27094972067039097,0.8521410326768147,0.46597057580947876,0.1,0.11518721917124312,0.5515646950092421,0.21293822160132586,0.2748224965977806,0.8964866098000001
22878,0.987817683982128,0.10512010113780022,0.14022346368715083,0.1671749691121503,0.31644907742738726,0.1,0.10691962056914628,0.6429704251386321,0.21293013681074432,0.32587585304242,0.8169776586999999
28437,0.906918059788969,0.21150442477876102,0.2659217877094972,0.23891406344266364,0.31104889214038856,0.1,0.10197703444832751,0.5986589648798522,0.21292609610612492,0.5085540603544693,0.832944691
20377,0.1,0.1,0.1,0.1000000000002446,0.31988187581300737,0.1,1,0.1888807763401109,0.21291981018990114,0.2748224965977806,0.8817859711000001
910,0.8599659123954987,0.10739570164348917,0.12513966480446923,0.2130204978883074,0.5149516552686693,0.1,0.10916625062406386,0.6792458410351201,0.2129173384283306,0.17529195068502434,0.1
14876,0.9165097324902716,0.111378002528445,0.12513966480446923,0.1423826867081152,0.510660281777382,0.1,1,0.7060748613678373,0.2129013987784764,0.394157416052839,0.1
28415,0.9960570847633833,0.10056890012642221,0.10502793296089381,0.3686998764486013,0.39439429938793186,0.4,1,0.6872218114602588,0.21289062243904378,0.17529195068502434,0.715796646
28415,0.9960570847633833,0.10056890012642221,0.10502793296089381,0.3686998764486013,0.6462018787860871,0.4,1,0.8165129390018485,0.21289062243904378,0.17529195068502434,0.715796646
28415,0.9960570847633833,0.10056890012642221,0.10502793296089381,0.3686998764486013,0.4306753873825074,0.4,1,0.7058502772643253,0.21289062243904378,0.17529195068502434,0.715796646
204,0.9999667014886392,0.10056890012642221,0.10502793296089381,0.1,0.5256995081901551,0.1,1,0.7566478743068392,0.2128886003960627,0.17529195068502434,0.9434721142000001
27215,0.8282983096381437,0.13185840707964602,0.12011173184357543,0.2343499382243006,0.4787627547979355,0.1,0.10008986520219672,0.6444048059149723,0.2128886003960627,0.17529195068502434,0.9434721142000001
7544,0.8253294730117676,0.14664981036662456,0.14525139664804465,0.21898324413985762,0.41447699069976807,0.1,0.10098851722416372,0.6098724584103512,0.21288141504266,0.21933491945505842,0.1
6248,0.6399707077213536,0.19443742098609354,0.2508379888268155,0.6279881422394621,0.43184877336025246,0.1,0.1023364952571143,0.5236192236598891,0.21287782405663006,0.3699188208251071,0.1
1098,0.1,0.1,0.1,0.1000000000002446,0.35908486843109133,0.1,0.12336495257114327,0.20900924214417743,0.21287512912643622,0.36046735597491464,0.1
10264,0.9994959080553592,0.10056890012642221,0.10502793296089381,0.1,0.5178704082965851,0.1,1,0.7523863216266174,0.21285043179878765,0.35011444728280494,0.9418389490000001
4193,0.8878796944536052,0.10227560050568897,0.11508379888268153,0.1,0.44660905003547674,0.1,0.10700948577134298,0.6584879852125693,0.21284863292442993,0.3699188208251071,0.89631569
30142,0.8901070869594586,0.1420986093552465,0.18044692737430168,0.30911276967431045,0.4764808386564255,0.1,0.11626560159760353,0.6749685767097967,0.21284796003721715,0.46944936673786336,0.8199078697000001
30567,0.7966652362423119,0.11991150442477874,0.15027932960893847,0.6864800259218111,0.3853428900241852,0.1,0.1017973040439341,0.580195933456562,0.21284571482561274,0.21933491945505842,0.703397008
3692,0.9997108708989927,0.10056890012642221,0.10502793296089381,0.1,0.7111302733421327,0.1,0.10143784323514721,0.8517264325323475,0.21284414250122108,0.33866983792276983,0.897341178
21743,0.9871103931093124,0.10056890012642221,0.10502793296089381,0.3686998764486013,0.44020701944828033,0.4,1,0.7061506469500924,0.21282011806078532,0.38666318096614877,0.1
21743,0.9871103931093124,0.10056890012642221,0.10502793296089381,0.3686998764486013,0.4721402734518052,0.4,0.10107838242636041,0.722547134935305,0.21282011806078532,0.38666318096614877,0.1
21743,0.9871103931093124,0.10056890012642221,0.10502793296089381,0.3686998764486013,0.35241724550724035,0.4,1,0.6610748613678374,0.21282011806078532,0.38666318096614877,0.1
25165,0.8647751171624626,0.2718078381795196,0.3564245810055866,0.5175613804062488,0.6103918671607972,0.24999999999999994,0.1021567648527209,0.7307190388170055,0.21282011806078532,0.35011444728280494,0.1
25165,0.8647751171624626,0.2718078381795196,0.3564245810055866,0.5175613804062488,0.2635118737816811,0.24999999999999994,0.1017973040439341,0.5526127541589649,0.21282011806078532,0.35011444728280494,0.1
15373,0.943699281635792,0.11308470290771176,0.13016759776536313,0.13390614936649214,0.6047056376934052,0.1,1,0.7683234750462107,0.21281832256777036,0.4730111064302941,0.1
4834,0.8573327223680185,0.10227560050568897,0.11005586592178772,0.1,0.329933387041092,0.1,0.10521218172740888,0.5828955637707949,0.21281809939914703,0.43575930764728593,0.1
9060,0.1,0.1,0.1,0.1000000000002446,0.3494374185800553,0.1,1,0.2040554528650647,0.21281001460856547,0.5534358228385983,0.1
8300,0.9997154328057554,0.10056890012642221,0.10502793296089381,0.1,0.5805087864398957,0.1,0.1047628557164253,0.7846608133086876,0.21279295235290904,0.35011444728280494,0.1
10802,0.8459542748249139,0.170543615676359,0.2055865921787709,0.2493396975785887,0.2780525714159012,0.1,0.13855217174238638,0.5504149722735675,0.21279295235290904,0.4452107724974785,0.877750971
25276,0.8797847469292371,0.15859671302149173,0.24078212290502793,0.27366485902905385,0.3380176186561584,0.1,1,0.5985748613678373,0.2127806036890848,0.43070614874883584,0.1
1199,0.1,0.1,0.1,0.1000000000002446,0.5372465789318085,0.1,1,0.3004870609981516,0.21277162284266715,0.21933491945505842,0.1
19418,0.8895172930522374,0.10455120101137792,0.11508379888268153,0.1,0.49925209581851965,0.1,0.1041337993010484,0.6863576709796673,0.21275410748707851,0.1,0.1
29859,0.1,0.1,0.1,0.1000000000002446,0.6516274511814119,0.1,0.11626560159760353,0.35921626617375235,0.2127466989650525,0.47645975539981567,0.840848511
3365,0.9994317966731165,0.1011378002528445,0.11005586592178772,0.1,0.473473009467125,0.1,0.1015277084373439,0.7295573012939003,0.2127327779768366,0.2748224965977806,0.938289291
21314,0.9966033644065317,0.1011378002528445,0.11005586592178772,0.1,0.2565008610486984,0.1,1,0.6167005545286506,0.21272424684900837,0.45800475737782825,0.823086378
23925,0.824426114136106,0.11308470290771176,0.12011173184357543,0.1847653734162305,0.3778355479240418,0.1,1,0.5905951940850277,0.2127148162840013,0.4830450033136736,0.939928205
24286,0.8834206169536172,0.12104930467762322,0.13519553072625695,0.13390614936649214,0.5256860166788102,0.1,0.10341487768347479,0.6968003696857672,0.21270403994456866,0.394157416052839,0.1
23287,0.8930341169121028,0.10568900126422251,0.13016759776536313,0.1,0.23443308025598522,0.1,0.103954068896655,0.5521922365988909,0.21270179473296424,0.42540639895517623,0.8068230649000001
9421,0.997872485106475,0.10227560050568897,0.12011173184357543,0.18956662548286707,0.46355878710746773,0.1,1,0.723666358595194,0.2126961817039532,0.44964499319556117,0.1
7341,0.8066354564104641,0.21378002528445,0.2810055865921788,0.37518405296153073,0.23059595227241514,0.1,0.10557164253619568,0.5058604436229206,0.21269326022379326,0.46195513165117313,0.1
1158,0.1,0.1,0.1,0.1000000000002446,0.28458144366741184,0.1,1,0.1707550831792976,0.21268652458898002,0.32587585304242,0.1
26273,0.8498705263140024,0.111378002528445,0.13519553072625695,0.1423826867081152,0.5003909349441529,0.1,0.11671492760858711,0.6665859519408502,0.2126820341657712,0.4452107724974785,0.1
2651,0.8393590640473549,0.10284450063211126,0.11508379888268153,0.1847653734162305,0.3888205349445344,0.1,1,0.6039029574861369,0.21268068839134568,0.17529195068502434,0.668771203
21302,0.8685731318951311,0.127307206068268,0.19050279329608938,0.29549334197393706,0.24066051244735723,0.1,1,0.542829944547135,0.21267327986931966,0.33866983792276983,0.758731202
5819,0.7615450169533868,0.10512010113780022,0.11508379888268153,0.1,0.40601003468036656,0.1,1,0.572775415896488,0.21266070465552928,0.43575930764728593,0.1
25016,0.7907775387440411,0.10796460176991146,0.13016759776536313,0.1671749691121503,0.4286242485046387,0.1,0.10062905641537692,0.5993955637707948,0.21266025493693985,0.4452107724974785,0.1
6866,0.8968657982388727,0.17111251580278128,0.17541899441340777,0.28900269318856797,0.40517769157886513,0.1,1,0.6418280961182994,0.21264521134292175,0.21933491945505842,0.1
4752,0.9999999999999999,0.10284450063211126,0.12513966480446923,0.1,0.5296552032232286,0.1,0.10682975536694958,0.7586959334565619,0.21263555760929131,0.46576686759854197,0.1
26272,0.7979969645203289,0.11536030341340073,0.14022346368715083,0.35429612024820256,0.43582391440868384,0.1,0.102426360459311,0.6067994454713493,0.21263286267909748,0.36046735597491464,0.1
6471,0.8568589481783979,0.1438053097345132,0.1955307262569832,0.28772298361620013,0.4849065959453583,0.1,1,0.6622236598890944,0.21262478126985868,0.1,0.1
6182,0.9440862150420816,0.10796460176991146,0.13519553072625695,0.1282551244720768,0.3815018594264984,0.1,0.13855217174238638,0.6539177449168206,0.21262343211409038,0.40116780471479135,0.1
6176,0.9926055502446623,0.10170670037926668,0.11508379888268153,0.1,0.3103888407349587,0.1,0.13855217174238638,0.6423170055452865,0.21262230950828817,0.3113712292937774,0.1
25682,0.6596501960607366,0.2006953223767382,0.30111731843575407,0.9204780501537487,0.43679063618183145,0.1,0.118871692461308,0.5362615526802218,0.2126135552118366,0.38666318096614877,0.1
23013,0.9964002199099926,0.1011378002528445,0.11005586592178772,0.1,0.3549606770277024,0.1,1,0.6671506469500924,0.21261175971882165,0.2505839023573957,0.868338896
24364,0.76958000926837,0.1011378002528445,0.10502793296089381,0.1,0.34219333529472357,0.1,1,0.544134011090573,0.21260614668981062,0.32587585304242,0.1
25344,0.6447935639871218,0.3349557522123893,0.2508379888268155,0.43924562297285175,0.5668464183807373,0.1,0.10269595606590111,0.5954103512014788,0.21259289858880748,0.1,0.1
5669,0.1,0.1,0.1,0.1000000000002446,0.6737598061561585,0.1,1,0.37057948243992606,0.21258638612261757,0.45800475737782825,0.1
9332,0.8968474290868322,0.10170670037926668,0.11005586592178772,0.1,0.5013823330402375,0.1,0.1030554168746879,0.6912153419593347,0.2125753866145616,0.3786133262408177,0.1
9342,0.1,0.1,0.1,0.1000000000002446,0.543997511267662,0.1,0.10548177733399898,0.303952865064695,0.2125751600645955,0.47645975539981567,0.1
28203,0.9263240974261786,0.17168141592920347,0.1854748603351955,0.21729600518436218,0.476208433508873,0.1,1,0.6934251386321626,0.212563484287984,0.4139617895951412,0.9524496996999999
776,0.1,0.1,0.1,0.1000000000002446,0.36192044615745544,0.1,0.1017973040439341,0.2104648798521257,0.21255832097756241,0.43070614874883584,0.1
2020,0.770942669703812,0.1011378002528445,0.10502793296089381,0.2695307468324611,0.43722094297409064,0.24999999999999994,0.12480279580629057,0.5936256931608134,0.21255136217412585,0.17529195068502434,0.821668467
2020,0.770942669703812,0.1011378002528445,0.10502793296089381,0.2695307468324611,0.49618807435035706,0.24999999999999994,0.1023364952571143,0.623902033271719,0.21255136217412585,0.17529195068502434,0.821668467
11103,0.9928038424781023,0.1011378002528445,0.11005586592178772,0.1,0.430383375287056,0.1,0.12336495257114327,0.7040295748613679,0.21255046273694697,0.29462687014008276,0.7927056757000001
21096,0.8001871038083423,0.13982300884955748,0.1854748603351955,0.24389282186027955,0.2942767977714539,0.1,1,0.5352458410351202,0.21255023956832364,0.3113712292937774,0.834497867
6732,0.8813739926625699,0.1011378002528445,0.10502793296089381,0.1,0.444436863064766,0.1,0.10530204692960558,0.6540314232902033,0.21253227449414558,0.32587585304242,0.1
29144,0.8738991819091664,0.10796460176991146,0.11508379888268153,0.1,0.38029886186122897,0.1,1,0.6172624768946395,0.2125273377336901,0.4951267012735805,0.840793011
25813,0.9988904694416559,0.1011378002528445,0.11005586592178772,0.1,0.6804848015308381,0.1,0.10161757363954062,0.8355702402957487,0.21251947611173186,0.35011444728280494,0.1
28098,0.940301555437453,0.1062579013906447,0.12513966480446923,0.15189312618679177,0.46688083708286293,0.1,0.10107838242636041,0.6958123844731977,0.21251566195707858,0.394157416052839,0.1
506,0.6994421198343467,0.11422250316055624,0.13016759776536313,0.2695307468324611,0.5401380270719529,0.1,1,0.609756931608133,0.21250914949088867,0.3786133262408177,0.939474625
27645,0.774560817951182,0.11479140328697844,0.13519553072625695,0.2271480601243459,0.5436027705669403,0.1,1,0.650105360443623,0.21250914949088867,0.38666318096614877,0.939474625
9931,0.8586961249143409,0.11536030341340073,0.14022346368715083,0.17872764080342346,0.48357139229774476,0.1,0.10377433849226159,0.662481515711645,0.21250668111066096,0.7231255537130991,0.1
1550,0.1,0.1,0.1,0.1000000000002446,0.33425539135932925,0.24999999999999994,0.10188716924613081,0.196260628465804,0.21250039181309438,0.3113712292937774,0.7327340128000001
1550,0.1,0.1,0.1,0.1000000000002446,0.591830337047577,0.24999999999999994,1,0.32851293900184847,0.21250039181309438,0.3113712292937774,0.7327340128000001
21851,0.6881058105292386,0.13072060682680145,0.16536312849162008,0.5030498146724127,0.5733868777751924,0.1,0.10044932601098351,0.621007393715342,0.21248041145862076,0.29462687014008276,0.884512028
14967,0.9613562667499956,0.10398230088495573,0.13016759776536313,0.2695307468324611,0.5701161921024324,0.24999999999999994,0.1038642036944583,0.7596293900184843,0.21246828596341982,0.3786133262408177,0.1
14967,0.9613562667499956,0.10398230088495573,0.13016759776536313,0.2695307468324611,0.747864466905594,0.24999999999999994,1,0.8508946395563771,0.21246828596341982,0.3786133262408177,0.1
22127,0.8886608212310195,0.14266750948166873,0.15027932960893847,0.24607687442685772,0.399790421128273,0.1,0.1029655516724912,0.6348493530499075,0.21246559103322596,0.32587585304242,0.7771983003999999
9568,0.9987897879146911,0.10398230088495573,0.13519553072625695,0.1282551244720768,0.49696205258369447,0.1,1,0.7412883548983364,0.2124649181460132,0.55175170608484,0.1
28515,0.9999115418567015,0.10056890012642221,0.10502793296089381,0.1,0.5053098648786546,0.1,0.10700948577134298,0.7461506469500924,0.2124595282856255,0.4198347505885561,0.78173718
18746,0.1,0.1,0.1,0.1000000000002446,0.21986798793077472,0.24999999999999994,1,0.13752772643253242,0.212456387018185,0.4892537402801655,0.1
18746,0.1,0.1,0.1,0.1000000000002446,0.6435565769672396,0.24999999999999994,0.12480279580629057,0.3550720887245841,0.212456387018185,0.4892537402801655,0.1
26659,0.9978578274135509,0.10056890012642221,0.10502793296089381,0.1,0.40212560594081886,0.1,0.10035946080878681,0.6921155268022182,0.21244762934039066,0.43070614874883584,0.1
30351,0.1,0.1,0.1,0.1000000000002446,0.38321238458156587,0.1,1,0.22139741219963038,0.21244605701599903,0.21933491945505842,0.1
24707,0.9437504370134413,0.10227560050568897,0.11508379888268153,0.1,0.46869615614414223,0.1,0.118871692461308,0.698514787430684,0.2124458338473757,0.33866983792276983,0.1
1477,0.6102257433544969,0.15689001264222496,0.2608938547486034,0.4390614936644331,0.3684940308332444,0.1,1,0.4758170055452865,0.21244201631137963,0.2748224965977806,0.8389556461000001
21833,0.1,0.1,0.1,0.1000000000002446,0.3366394460201264,0.1,0.11707438841737391,0.19748428835489834,0.2124350541266003,0.17529195068502434,0.951795378
21064,0.9269340896220857,0.23824273072060684,0.24078212290502793,0.19082004294563804,0.3145191207528114,0.1,0.10530204692960558,0.6107181146025878,0.21243370835217476,0.3786133262408177,0.8164643175999999
11097,0.8756036146011967,0.13584070796460174,0.17039106145251398,0.25745528160684705,0.3117487207055092,0.1,1,0.5829399260628466,0.21243280891499589,0.3786133262408177,0.8102387142999999
11432,0.9936461323430804,0.1011378002528445,0.11005586592178772,0.1,0.3156274899840355,0.1,0.1021567648527209,0.6455406654343808,0.21241889130812275,0.33866983792276983,0.8253969930999999
15018,0.8043863687188915,0.25132743362831855,0.19050279329608938,0.3070816817572368,0.3055958807468414,0.1,1,0.5432144177449169,0.2124184415895333,0.4830450033136736,0.1
21974,0.9396223587621628,0.10455120101137792,0.13519553072625695,0.1,0.6199021756649019,0.1,0.1015277084373439,0.7740323475046211,0.21241282856052227,0.17529195068502434,0.9336716577999999
9253,0.9011019152115617,0.11024020227560043,0.12513966480446923,0.1423826867081152,0.4420009881258011,0.1,1,0.6629103512014788,0.21241080651754118,0.5270879710963607,0.1
23622,0.8811295936684067,0.1011378002528445,0.10502793296089381,0.1,0.5205498278141023,0.1,0.10943584623065396,0.6929870609981515,0.21239553975489978,0.1,0.902530385
1941,0.1,0.1,0.1,0.1000000000002446,0.3561038881540298,0.1,0.10700948577134298,0.20747874306839187,0.21238790468290764,0.2505839023573957,0.1
30227,0.9920838016709703,0.10056890012642221,0.10502793296089381,0.1,0.419102755188942,0.1,0.10530204692960558,0.6978678373382624,0.21238296454110936,0.17529195068502434,0.523095692
485,0.9009268890494629,0.10682680151706699,0.14022346368715083,0.1565102489441537,0.396727579832077,0.1,0.13855217174238638,0.6395748613678374,0.21237286108888953,0.29462687014008276,0.834370431
27674,0.9978929406316365,0.10227560050568897,0.12011173184357543,0.2695307468324611,0.42353231608867653,0.1,0.13855217174238638,0.7031256931608133,0.21237286108888953,0.3113712292937774,0.834370431
19208,0.9957201543406122,0.10170670037926668,0.11508379888268153,0.1,0.4152815997600556,0.1,1,0.6977735674676525,0.212371515314464,0.17529195068502434,0.1
30397,0.9235958894608335,0.11991150442477874,0.12513966480446923,0.1,0.4788924932479859,0.1,0.11410883674488263,0.693402033271719,0.21236657517266572,0.38666318096614877,0.805279287
8259,0.8661496778265843,0.138685208596713,0.14525139664804465,0.15651024894411292,0.5811860978603364,0.1,1,0.7164288354898337,0.21235714460765864,0.6352146757543472,0.1
15871,0.9971572338825327,0.10341340075853345,0.13016759776536313,0.1,0.6043357074260712,0.1,1,0.7955813308687616,0.21235130841002425,0.36046735597491464,0.1
23636,0.9289614489112037,0.11479140328697844,0.13016759776536313,0.1,0.4217309445142747,0.1,0.1045831253120319,0.666807763401109,0.21233963263341277,0.32587585304242,0.904878715
14607,0.9999999999999999,0.10056890012642221,0.10502793296089381,0.2695307468324611,0.23920644670724867,0.24999999999999994,0.13855217174238638,0.6095646950092422,0.21233514221020397,0.35011444728280494,0.1
14607,0.9999999999999999,0.10056890012642221,0.10502793296089381,0.2695307468324611,0.4772208601236344,0.24999999999999994,0.13855217174238638,0.7317735674676524,0.21233514221020397,0.35011444728280494,0.1
26471,0.8883400315647724,0.10853350189633375,0.14022346368715083,0.1,0.36342532634735114,0.1,0.10089865202196702,0.6160129390018484,0.21232952918119294,0.33866983792276983,0.1
9591,0.9931779826758477,0.10056890012642221,0.10502793296089381,0.1,0.5104466438293458,0.1,1,0.7453308687615527,0.2123288529126374,0.4951267012735805,0.1
28651,0.9976795204202952,0.10170670037926668,0.11508379888268153,0.1,0.4353853195905686,0.1,1,0.709101663585952,0.21232346643359246,0.5645456909651898,0.90352318
26436,0.9971130261849526,0.10056890012642221,0.10502793296089381,0.1,0.3696804791688919,0.1,0.118871692461308,0.6750748613678373,0.21231425903720869,0.3113712292937774,0.1
4050,0.9700448107712242,0.10227560050568897,0.11508379888268153,0.2695307468324611,0.544741314649582,0.24999999999999994,1,0.7510619223659889,0.21229921544319058,0.49794824569587615,0.895623412
4050,0.9700448107712242,0.10227560050568897,0.11508379888268153,0.2695307468324611,0.5010543256998062,0.24999999999999994,1,0.728630314232902,0.21229921544319058,0.49794824569587615,0.895623412
28927,0.9944491492667806,0.10056890012642221,0.10502793296089381,0.1,0.3138451352715492,0.1,1,0.6450378927911276,0.21229584762578396,0.479802275429973,0.8380183905999999
23752,0.8380024479635046,0.1011378002528445,0.10502793296089381,0.1,0.39996210932731635,0.1,0.10691962056914628,0.6089269870609981,0.2122954012885373,0.44058780561426447,0.826695735
19832,0.9995945590554025,0.1011378002528445,0.11005586592178772,0.1,0.461663082242012,0.1,1,0.7235776340110905,0.21229023459677293,0.2505839023573957,0.1
